accident_cause,driver_age,hour,vehicles_involved,casualties,accident_area,lanes,driving_experience,casualty_age,vehicle_movement
12.0,3.0,8.0,1.0,0.0,9.0,4.0,2.0,2.0,2.0
12.0,0.0,22.0,1.0,2.0,7.0,2.0,1.0,0.0,0.0
1.0,0.0,14.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0
3.0,1.0,18.0,0.0,0.0,7.0,2.0,3.0,5.0,2.0
10.0,1.0,19.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0
11.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
5.0,1.0,11.0,2.0,2.0,9.0,2.0,3.0,5.0,1.0
11.0,1.0,13.0,1.0,1.0,9.0,4.0,1.0,5.0,2.0
3.0,1.0,18.0,1.0,2.0,7.0,2.0,0.0,0.0,9.0
3.0,2.0,13.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0
10.0,1.0,9.0,1.0,1.0,6.0,2.0,0.0,3.0,2.0
12.0,1.0,17.0,1.0,1.0,6.0,4.0,2.0,3.0,2.0
0.0,1.0,18.0,1.0,1.0,7.0,2.8,2.0,0.0,1.0
0.0,1.0,16.0,1.0,0.0,6.0,4.0,1.0,5.0,2.0
1.0,2.0,17.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0
3.0,1.0,9.0,1.0,0.0,9.0,2.0,5.0,0.0,7.0
0.0,1.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,2.0
7.0,1.0,4.0,1.0,6.0,7.0,2.0,1.0,1.0,9.0
13.0,0.0,19.0,0.0,0.0,6.0,6.0,3.0,0.0,2.0
0.0,2.0,7.0,1.0,0.0,6.0,4.0,0.0,5.0,4.0
1.0,3.0,14.0,1.0,0.0,7.0,4.0,1.0,4.0,2.0
10.0,4.0,22.0,1.0,0.0,9.0,2.0,2.0,5.0,2.0
16.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0
10.0,1.0,19.0,1.0,1.0,7.0,4.0,2.0,0.0,3.0
3.0,0.0,16.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0
4.0,2.0,17.0,1.0,0.0,9.0,2.0,2.0,3.0,2.0
3.0,2.0,18.0,1.0,0.0,9.0,6.0,3.0,5.0,9.0
5.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0
10.0,0.0,6.0,1.0,0.0,4.0,2.0,2.0,5.0,2.0
1.0,1.0,17.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0
12.0,2.0,17.0,1.0,0.0,7.0,2.0,1.0,5.0,9.0
10.0,0.0,12.0,1.0,0.0,7.0,4.0,2.0,0.0,2.0
3.0,0.0,13.0,1.0,1.0,7.0,2.0,2.0,5.0,2.0
10.0,3.0,23.0,1.0,2.0,6.0,4.0,4.0,5.0,2.0
10.0,1.0,6.0,1.0,0.0,7.0,1.0,3.0,5.0,7.0
3.0,0.0,14.0,1.0,0.0,7.0,2.0,2.0,1.0,2.0
1.0,1.0,11.0,1.0,0.0,9.0,1.6,2.0,5.0,2.0
17.0,0.0,17.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0
4.0,0.0,14.0,1.0,0.0,6.0,4.0,3.0,5.0,2.0
0.0,0.0,21.0,1.0,1.0,7.0,2.0,3.0,5.0,2.0
3.0,0.0,12.0,0.0,0.0,6.0,2.0,2.0,3.0,2.0
1.0,0.0,11.0,1.0,0.0,9.0,2.0,2.0,2.0,4.0
7.0,1.0,18.0,1.0,0.0,6.0,6.0,0.0,5.0,2.0
15.0,2.0,19.0,1.0,0.0,2.0,4.0,2.0,5.0,0.0
10.0,0.0,16.0,1.0,0.0,7.0,4.0,1.0,5.0,2.0
12.0,0.0,19.0,1.0,0.0,7.0,3.0,3.0,1.0,4.0
0.0,4.0,7.0,0.0,0.0,7.0,4.0,1.0,1.0,2.0
3.0,1.0,14.0,1.0,1.0,6.0,1.0,2.0,5.0,2.0
0.0,0.0,10.0,1.0,1.0,7.0,0.0,2.0,0.0,2.0
10.0,4.0,15.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0
7.0,3.0,16.0,2.0,5.0,12.0,6.0,2.0,0.0,2.0
9.0,1.0,0.0,1.0,0.0,9.0,4.0,3.0,5.0,2.0
1.0,0.0,15.0,2.0,0.0,6.0,2.0,1.0,0.0,2.0
11.0,0.0,13.0,0.0,0.0,7.0,4.0,1.0,5.0,2.0
13.0,0.0,12.0,1.0,3.0,9.0,4.0,4.0,0.0,8.0
1.0,4.0,2.0,0.0,1.0,7.0,2.0,4.0,3.0,2.0
10.0,3.0,14.0,2.0,1.0,6.0,0.0,4.0,0.0,9.0
10.0,0.0,12.0,1.0,0.0,6.0,2.0,2.0,0.0,3.0
3.0,1.0,8.0,2.0,1.0,6.0,1.0,2.0,5.0,2.0
10.0,3.0,9.0,2.0,3.0,7.0,2.0,2.0,1.0,2.0
9.0,1.0,9.0,0.0,0.0,2.0,4.0,1.0,4.0,4.0
10.0,0.0,15.0,0.0,0.0,9.0,2.0,2.6,0.0,7.0
0.0,3.0,21.0,1.0,0.0,9.0,2.0,2.0,1.0,2.0
0.0,2.0,6.0,2.0,0.0,7.0,1.0,2.0,0.0,2.0
7.0,4.0,15.0,1.0,2.0,3.0,1.0,0.0,5.0,2.0
1.0,1.0,0.0,1.0,1.0,9.0,1.0,4.0,0.0,2.0
12.0,1.0,17.0,1.0,0.0,6.0,2.0,2.0,1.0,3.0
10.0,1.0,13.0,1.0,0.0,9.0,4.0,4.0,0.0,0.0
10.0,4.0,17.0,0.0,0.0,7.0,2.0,3.0,5.0,2.0
0.0,1.0,11.0,1.0,0.0,7.0,2.0,4.0,1.0,2.0
10.0,0.0,18.0,0.0,0.0,7.0,6.0,4.0,0.0,2.0
12.0,0.0,14.0,1.0,0.0,9.0,4.0,4.0,1.0,2.0
10.0,2.0,21.0,1.0,0.0,6.0,2.0,1.0,0.0,2.0
1.0,3.0,21.0,1.0,1.0,6.0,2.0,0.0,0.0,4.0
13.0,1.0,7.0,1.0,0.0,7.0,4.0,3.0,0.0,2.0
1.0,4.0,13.0,3.0,1.0,9.0,6.0,2.0,0.0,2.0
1.0,0.0,8.0,1.0,0.0,7.0,2.0,3.0,4.0,4.0
9.0,3.0,3.0,0.0,1.0,6.0,4.0,4.0,0.0,2.0
3.0,1.0,17.0,1.0,0.0,6.8,0.0,2.0,5.0,2.0
9.0,4.0,20.0,1.0,0.0,7.0,2.0,0.0,1.0,3.0
1.0,1.0,14.0,1.0,0.0,7.0,2.0,3.0,3.0,2.6
1.0,0.0,20.0,2.0,1.0,6.0,2.0,1.0,4.0,2.0
9.0,0.0,8.0,1.0,0.0,9.0,6.0,3.0,3.0,2.0
11.0,1.0,9.0,1.0,0.0,6.0,6.0,1.0,5.0,2.0
3.0,0.0,8.0,0.0,0.0,7.0,4.0,2.6,4.0,11.0
10.0,1.0,20.0,1.0,0.0,7.0,6.0,2.0,0.0,2.0
0.0,0.0,18.0,1.0,2.0,2.0,4.0,1.0,4.0,9.0
12.0,0.0,13.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0
0.0,0.0,12.0,1.0,0.0,7.0,1.0,3.0,4.0,2.0
10.0,2.0,22.0,0.0,0.0,6.0,1.0,2.0,3.0,2.0
9.0,1.0,18.0,1.0,1.0,9.0,4.0,4.0,1.0,11.0
9.0,0.0,17.0,1.0,7.0,6.0,1.0,2.0,0.0,2.0
17.0,3.0,3.0,1.0,2.0,9.0,2.0,4.0,5.0,2.0
1.0,1.0,20.0,1.0,0.0,5.0,2.0,0.0,4.0,2.0
11.0,1.0,8.0,1.0,0.0,6.0,1.0,2.0,5.0,2.0
9.0,0.0,7.0,0.0,1.0,7.0,1.0,3.0,5.0,2.0
1.0,4.0,15.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0
10.0,0.0,20.0,1.0,0.0,6.0,1.0,2.0,0.0,2.0
1.0,1.0,16.0,0.0,2.0,6.0,2.0,1.0,0.0,2.0
19.0,2.0,15.0,1.0,0.0,9.0,4.0,3.0,5.0,2.0
1.0,2.0,16.0,1.0,0.0,6.0,6.0,1.0,0.0,4.0
5.0,2.0,13.0,1.0,0.0,6.0,2.0,3.0,1.0,2.0
1.0,1.0,9.0,1.0,0.0,5.0,6.0,3.0,5.0,2.0
1.0,0.0,6.0,1.0,0.0,9.0,4.0,2.0,5.0,2.0
8.0,1.0,9.0,3.0,2.0,6.0,3.0,2.0,1.0,2.0
0.0,4.0,9.0,1.0,0.0,7.0,4.0,3.0,5.0,2.0
9.0,0.0,12.0,1.0,0.0,4.0,2.0,3.0,0.0,2.0
13.0,0.0,17.0,0.0,0.0,9.0,4.0,1.0,0.0,3.0
10.0,1.0,13.0,1.0,0.0,9.0,6.0,1.0,5.0,2.0
10.0,4.0,14.0,1.0,0.0,7.0,1.0,1.0,3.0,2.0
13.0,1.0,12.0,0.0,0.0,6.0,2.0,1.6,5.0,4.0
1.0,0.0,17.0,2.0,0.0,6.0,4.0,2.0,5.0,0.0
10.0,0.0,15.0,1.0,0.0,7.0,2.0,3.0,0.0,2.0
0.0,0.0,19.0,0.0,0.0,7.4,6.0,1.0,3.0,7.0
10.0,0.0,21.0,1.0,1.0,9.0,2.0,4.0,1.0,2.0
2.0,1.0,22.0,1.0,0.0,9.0,6.0,4.0,5.0,2.4
10.0,2.0,19.0,1.0,0.0,6.0,0.0,1.6,5.0,2.0
18.0,1.0,15.0,1.0,1.0,10.0,4.0,1.0,5.0,1.0
9.0,2.0,13.0,0.0,0.0,7.0,4.0,3.0,0.0,4.0
10.0,1.0,19.0,1.0,0.0,7.0,6.0,4.0,0.0,2.0
1.0,4.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,8.0
10.0,2.0,9.0,1.0,1.0,7.0,4.0,1.0,4.0,2.0
1.0,1.0,8.0,1.0,0.0,4.0,4.0,6.0,5.0,3.0
13.0,0.0,7.0,1.0,0.0,7.0,2.0,0.0,5.0,8.0
9.0,1.0,19.0,1.0,0.0,2.0,4.0,2.0,5.0,2.0
9.0,0.0,20.0,1.0,0.0,9.0,4.0,2.0,1.0,2.0
10.0,2.0,8.0,1.0,0.0,6.0,0.0,2.0,0.0,4.0
1.0,4.0,14.0,0.0,0.0,6.0,2.0,2.0,1.0,2.0
16.0,0.0,7.0,1.0,0.0,7.0,4.0,2.0,5.0,4.0
3.0,0.0,22.0,1.0,0.0,7.0,4.0,2.0,1.0,4.0
10.0,0.0,17.0,0.0,0.0,6.0,5.0,2.0,1.0,2.0
10.0,1.0,18.0,1.0,0.0,7.0,6.0,1.0,5.0,2.0
12.0,3.0,0.0,1.0,1.0,9.0,6.0,3.0,5.0,2.0
9.0,0.0,13.0,1.0,0.0,6.0,2.0,3.0,0.0,5.0
9.0,2.0,13.0,1.0,0.0,7.0,4.0,0.0,5.0,2.0
5.0,2.0,23.0,0.0,0.0,2.0,1.0,3.0,5.0,2.0
9.0,1.0,5.0,1.0,0.0,6.0,2.0,0.0,5.0,9.0
17.0,2.0,8.0,1.0,0.0,2.0,4.0,1.0,4.0,2.0
5.0,1.0,22.0,1.0,0.0,7.0,2.0,2.0,5.0,2.0
10.0,0.0,13.0,1.0,1.0,2.0,6.0,3.0,0.0,3.0
10.0,2.0,9.0,1.0,1.0,6.0,0.0,3.0,3.0,4.0
1.0,0.0,8.0,1.0,2.0,2.0,6.0,1.0,4.0,2.0
0.0,0.0,14.0,1.0,0.0,6.0,6.0,3.2,5.0,1.0
12.0,0.0,18.0,1.0,0.0,7.0,3.0,2.0,5.0,2.0
10.0,1.0,15.0,0.0,0.0,7.0,0.0,2.0,5.0,2.0
0.0,4.0,21.0,1.0,0.0,6.0,2.0,4.0,5.0,2.0
0.0,4.0,17.0,2.0,1.0,4.6,2.0,2.2,2.0,2.0
1.0,2.0,20.0,1.0,0.0,7.0,2.0,3.0,5.0,9.0
11.0,3.0,3.0,1.0,0.0,7.0,4.0,0.0,0.0,2.0
9.0,0.0,15.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0
12.0,1.0,11.0,1.0,0.0,9.0,2.0,4.0,5.0,2.0
3.0,0.0,6.0,2.0,0.0,6.0,4.0,4.0,5.0,2.0
0.0,2.0,20.0,1.0,0.0,6.0,1.0,3.0,5.0,4.0
10.0,4.0,11.0,3.0,0.0,5.6,4.0,4.0,1.0,2.0
3.0,1.0,22.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0
12.0,2.0,15.0,1.0,0.0,9.0,2.0,1.0,5.0,2.0
1.0,4.0,19.0,0.0,0.0,6.0,6.0,1.0,5.0,2.0
10.0,4.0,23.0,0.0,0.0,9.0,4.0,2.0,4.0,2.0
5.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,1.0,2.0
12.0,0.0,18.0,1.0,0.0,6.0,2.0,2.0,0.0,2.0
10.0,4.0,11.0,2.0,1.0,7.0,2.0,3.0,0.0,9.0
9.0,3.0,8.0,1.0,0.0,0.0,4.0,1.0,5.0,2.0
1.0,0.0,13.0,2.0,1.0,9.0,4.0,1.0,3.0,2.0
10.0,1.0,6.0,1.0,0.0,7.0,4.0,4.0,3.0,2.6
3.0,1.0,11.0,0.0,0.0,6.0,4.0,3.0,4.0,2.0
0.0,0.0,12.0,1.0,4.0,6.2,1.2,5.0,1.0,2.0
10.0,0.0,7.0,1.0,0.0,6.0,2.4,2.0,5.0,2.0
10.0,4.0,2.0,0.0,1.0,9.0,4.0,2.0,0.0,2.0
1.0,0.0,9.0,2.0,0.0,9.0,2.0,2.0,1.0,2.0
10.0,1.0,17.0,1.0,0.0,5.0,2.0,3.0,5.0,2.0
9.0,0.0,21.0,1.0,1.0,6.0,4.0,1.0,1.0,2.0
1.0,1.0,10.0,2.0,1.0,6.0,2.0,0.0,0.0,2.0
1.0,1.0,19.0,2.0,2.0,6.8,2.0,4.0,1.0,2.0
3.0,0.0,12.0,1.0,3.0,7.0,6.0,1.0,1.0,2.0
10.0,1.0,21.0,1.0,0.0,6.0,4.0,2.0,0.0,2.0
1.0,1.0,15.0,1.0,0.0,12.0,2.0,3.0,5.0,7.0
12.0,1.0,15.0,2.0,1.0,9.0,2.0,4.0,1.0,3.0
0.0,0.0,0.0,2.0,2.0,9.0,6.0,2.0,0.0,2.0
11.0,4.0,6.0,1.0,0.0,6.4,6.0,1.0,5.0,2.0
13.0,2.0,12.0,1.0,0.0,9.0,4.0,2.0,5.0,4.0
11.0,1.0,16.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0
9.0,0.0,17.0,2.0,3.0,7.0,4.0,2.0,2.0,2.0
17.0,1.0,14.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0
7.0,1.0,17.0,0.0,0.0,7.0,4.0,0.0,5.0,9.0
13.0,3.0,9.0,1.0,1.0,9.0,2.0,0.0,1.0,2.0
11.0,0.0,8.0,0.0,0.0,2.0,4.0,3.0,5.0,2.0
9.0,1.0,0.0,1.0,1.0,7.0,4.0,4.0,0.0,2.0
10.0,1.0,9.0,1.0,0.0,9.0,2.0,3.0,1.0,2.0
0.0,4.0,22.0,2.0,5.0,6.0,2.0,1.0,3.0,3.0
4.0,0.0,14.0,1.0,0.0,9.0,2.0,0.0,0.0,2.0
1.0,4.0,17.0,0.0,0.0,9.0,4.0,3.0,1.0,2.0
3.0,0.0,12.0,1.0,0.0,6.0,0.0,2.0,5.0,2.0
0.0,4.0,18.0,2.0,2.0,9.0,2.0,0.0,1.0,4.0
1.0,0.0,9.0,1.0,0.0,7.0,2.0,1.0,5.0,2.0
12.0,1.0,11.0,0.0,0.0,6.0,2.0,3.0,5.0,2.0
16.0,4.0,12.0,2.0,0.0,7.0,4.0,2.0,5.0,2.0
0.0,0.0,18.0,2.0,0.0,6.0,0.0,1.0,4.0,9.0
3.0,4.0,23.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0
1.0,0.0,20.0,4.0,1.0,9.0,2.0,2.0,4.0,2.0
0.0,3.0,12.0,1.0,0.0,9.0,2.0,4.0,1.0,1.0
0.0,1.0,17.0,2.0,0.0,7.0,4.0,1.0,5.0,2.0
0.0,0.0,14.0,2.0,0.0,6.0,2.0,3.0,0.0,2.0
9.0,0.0,19.0,1.0,1.0,6.0,4.0,0.0,1.0,2.0
10.0,1.0,13.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0
9.0,0.0,19.0,1.0,0.0,6.0,4.0,1.0,1.0,2.0
12.0,3.0,13.0,0.0,0.0,6.0,2.0,4.0,0.0,10.0
12.0,0.0,17.0,1.0,1.0,7.0,2.0,2.0,0.0,9.0
1.0,4.0,18.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0
9.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0,5.0,3.0
18.0,1.0,18.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0
13.0,0.0,16.0,1.0,0.0,6.0,2.0,2.0,5.0,9.0
10.0,4.0,12.0,2.0,3.0,6.0,0.0,1.4,0.0,2.0
13.0,1.0,16.0,1.0,0.0,6.0,6.0,2.0,2.0,4.0
14.0,1.0,9.0,1.0,0.0,9.0,6.0,3.0,0.0,4.0
11.0,0.0,6.0,0.0,1.0,2.0,2.0,1.0,5.0,3.0
10.0,2.0,9.0,1.0,0.0,6.0,6.0,2.0,0.0,7.0
17.0,1.0,13.0,1.0,0.0,9.0,2.0,0.0,1.0,2.0
10.0,4.0,18.0,1.0,0.0,9.0,4.0,2.0,4.0,2.0
3.0,4.0,22.0,3.0,0.0,6.0,1.0,2.0,5.0,2.0
1.0,2.0,14.0,2.0,0.0,7.0,2.0,4.0,4.0,2.0
16.0,2.0,6.0,1.0,0.0,6.0,4.0,1.0,4.0,2.0
12.0,0.0,20.0,1.0,0.0,7.0,2.0,1.0,0.0,2.0
12.0,0.0,15.0,1.0,0.0,7.0,0.0,3.0,1.0,2.0
10.0,0.0,17.0,1.0,1.0,7.0,4.0,2.0,0.0,7.0
1.0,0.0,20.0,1.0,0.0,12.0,2.0,3.0,5.0,5.0
11.0,1.0,8.0,1.0,0.0,7.0,3.0,1.4,5.0,2.0
0.0,1.0,10.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0
1.0,4.0,22.0,1.0,0.0,7.0,4.0,3.0,1.0,2.0
0.0,2.0,7.0,1.0,0.0,7.0,6.0,0.0,1.0,2.0
11.0,1.0,9.0,2.0,5.0,6.0,6.0,0.0,3.0,2.0
19.0,0.0,12.0,1.0,0.0,7.0,4.0,1.0,3.0,2.0
3.0,2.0,21.0,2.0,0.0,6.0,4.0,1.0,5.0,2.0
13.0,0.0,19.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0
3.0,4.0,12.0,1.0,0.0,6.0,2.6,0.0,4.0,2.0
10.0,1.0,7.0,1.0,0.0,6.0,2.0,2.0,5.0,2.0
0.0,1.0,16.0,2.0,2.0,7.0,2.0,2.0,0.0,2.0
3.0,0.0,7.0,1.0,0.0,12.0,4.0,1.0,4.0,1.0
5.0,1.0,21.0,3.0,0.0,7.0,6.0,4.0,5.0,4.0
12.0,0.0,21.0,1.0,0.0,3.0,4.0,4.0,0.0,2.0
9.0,1.0,9.0,1.0,0.0,6.0,4.0,1.0,0.0,9.0
12.0,0.0,13.0,1.0,1.0,6.0,2.0,0.0,0.0,2.0
11.0,2.0,17.0,1.0,1.0,2.0,3.2,0.0,0.0,2.0
15.0,0.0,13.0,2.0,1.0,4.0,6.0,2.0,0.0,0.0
3.0,4.0,16.0,0.0,0.0,7.0,1.8,5.0,0.0,2.0
0.0,1.0,13.0,1.0,1.0,6.0,2.0,3.0,3.0,2.0
1.0,1.0,16.0,0.0,1.0,7.0,4.0,3.0,4.0,2.0
0.0,0.0,17.0,1.0,2.0,7.0,0.0,3.0,5.0,2.0
10.0,0.0,12.0,0.0,1.0,9.0,4.0,2.0,5.0,4.0
9.0,1.0,7.0,2.0,0.0,7.0,4.0,1.0,3.0,2.0
10.0,3.0,18.0,1.0,1.0,9.0,4.0,2.0,3.0,11.0
10.0,1.0,19.0,0.0,0.0,6.0,4.0,0.0,5.0,2.0
5.0,0.0,19.0,1.0,0.0,9.0,2.0,5.0,0.0,2.0
1.0,1.0,8.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0
0.0,0.0,14.0,1.0,2.0,6.0,4.0,4.0,0.0,3.0
5.0,1.0,13.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0
12.0,0.0,14.0,1.0,0.0,7.0,6.0,3.0,5.0,2.0
10.0,1.0,15.0,0.0,0.0,6.0,2.0,3.0,1.0,2.0
0.0,3.0,8.0,2.0,0.0,6.0,6.0,3.0,0.0,3.0
12.0,2.0,17.0,1.0,0.0,6.0,2.4,1.0,1.0,2.0
4.0,1.0,9.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0
12.0,0.0,12.0,1.0,0.0,7.0,0.0,0.0,5.0,2.0
1.0,4.0,13.0,1.0,0.0,9.0,4.0,0.0,5.0,2.0
10.0,1.0,20.0,1.0,0.0,7.0,6.0,3.0,4.0,2.0
12.0,1.0,13.0,0.0,1.0,7.0,4.0,1.0,5.0,2.0
9.0,1.0,17.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0
3.0,1.0,7.0,0.0,0.0,6.0,2.0,2.0,3.0,2.0
3.0,0.0,21.0,1.0,0.0,7.0,2.0,1.8,5.0,2.0
1.0,1.0,17.0,1.0,0.0,9.0,4.0,4.0,1.0,2.0
6.0,0.0,18.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
10.0,2.0,11.0,1.0,2.0,9.0,2.0,2.0,5.0,2.0
10.0,2.0,8.0,1.0,0.0,10.0,4.0,3.0,5.0,2.0
0.0,2.0,17.0,2.0,0.0,6.0,4.4,2.0,5.0,2.0
9.0,1.0,9.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0
3.0,4.0,16.0,1.0,0.0,7.0,2.0,3.0,0.0,7.0
4.0,4.0,23.0,1.0,0.0,6.0,4.0,2.0,0.0,2.0
10.0,1.0,14.0,1.0,2.0,13.0,6.0,3.0,4.0,2.0
10.0,0.0,20.0,1.0,0.0,9.0,4.0,1.8,0.0,2.0
12.0,1.0,16.0,2.0,0.0,4.0,6.0,3.0,5.0,2.0
10.0,4.0,18.0,1.0,0.0,7.0,4.0,1.0,5.0,3.0
16.0,2.0,11.0,0.0,0.0,7.0,1.0,1.0,1.0,2.0
13.0,0.0,8.0,2.0,2.0,7.0,6.0,1.0,0.0,4.0
1.0,0.0,23.0,1.0,0.0,7.0,4.0,2.0,3.0,2.0
5.0,0.0,15.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0
1.0,0.0,9.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0
12.0,0.0,0.0,1.0,2.0,6.0,5.0,1.0,0.0,2.0
12.0,4.0,17.0,2.0,0.0,7.0,6.0,2.0,0.0,2.0
10.0,0.0,21.0,1.0,1.0,6.0,4.0,3.0,0.0,4.0
13.0,2.0,13.0,2.0,0.0,6.0,6.0,4.0,5.0,2.0
10.0,0.0,19.0,1.0,1.0,6.0,4.0,3.0,5.0,7.0
3.0,1.0,16.0,1.0,0.0,9.0,6.0,4.0,5.0,2.0
10.0,1.0,13.0,2.0,0.0,7.0,6.0,3.0,5.0,2.0
9.0,0.0,17.0,1.0,0.0,4.0,4.0,3.0,0.0,2.0
11.0,0.0,7.0,1.0,0.0,4.0,5.0,1.0,1.0,2.0
0.0,1.0,21.0,0.0,0.0,9.0,4.0,5.0,3.0,2.0
9.0,1.0,23.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0
7.0,2.0,17.0,1.0,0.0,1.0,6.0,2.0,5.0,2.0
9.0,0.0,19.0,1.0,0.0,6.0,1.8,2.0,1.0,2.0
1.0,3.0,8.0,1.0,0.0,7.0,2.0,2.0,1.0,2.0
13.0,2.0,18.0,0.0,0.0,3.0,4.0,3.0,0.0,7.0
1.0,2.0,11.0,1.0,2.0,7.0,1.0,2.6,5.0,2.0
1.0,3.0,10.0,1.0,0.0,7.0,4.0,3.0,5.0,3.0
10.0,4.0,9.0,0.0,0.0,9.0,2.0,4.0,5.0,2.0
1.0,3.0,13.0,2.0,4.0,7.0,2.0,1.0,1.0,2.0
12.0,0.0,12.0,1.0,0.0,7.0,2.0,4.0,1.0,2.0
9.0,0.0,9.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0
13.0,1.0,8.0,1.0,2.0,6.0,2.0,3.0,0.0,2.0
10.0,3.0,16.0,2.0,1.0,7.0,6.0,2.0,5.0,2.0
12.0,1.0,8.0,1.0,4.0,7.0,1.0,0.0,5.0,1.0
1.0,1.0,16.0,2.0,1.0,7.0,0.0,3.0,0.0,2.0
1.0,0.0,10.0,1.0,3.0,6.0,1.0,3.0,0.0,3.8
16.0,1.0,9.0,1.0,0.0,6.0,3.0,3.0,4.0,2.0
13.0,3.0,14.0,2.0,1.0,6.0,4.0,1.0,1.0,2.0
1.0,0.0,12.0,1.0,0.0,2.0,2.0,1.0,0.0,3.4
11.0,0.0,12.0,1.0,0.0,9.0,4.0,2.0,4.0,2.0
3.0,4.0,22.0,1.0,0.0,9.0,2.0,2.0,1.0,4.0
0.0,1.0,16.0,0.0,0.0,6.0,2.0,0.0,5.0,2.0
12.0,3.0,17.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0
0.0,1.0,11.0,1.0,1.0,6.0,4.0,3.0,1.0,9.0
12.0,0.0,9.0,0.0,0.0,6.0,1.0,2.0,0.0,4.0
12.0,3.0,17.0,1.0,0.0,7.0,6.0,2.0,0.0,3.0
3.0,3.0,10.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0
10.0,0.0,8.0,2.0,0.0,6.0,2.0,1.6,1.0,2.0
1.0,4.0,18.0,1.0,0.0,7.0,4.0,0.0,5.0,2.0
10.0,2.0,7.0,1.0,0.0,6.0,4.0,3.0,1.0,8.0
3.0,1.0,6.0,1.0,0.0,7.0,4.0,3.0,4.0,2.0
1.0,1.0,10.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0
5.0,0.0,20.0,3.0,2.0,7.0,1.0,0.0,0.0,2.0
17.0,1.0,9.0,1.0,1.0,7.0,4.0,4.0,5.0,2.0
1.0,0.0,9.0,1.0,0.0,6.0,4.0,1.8,5.0,4.0
10.0,0.0,13.0,3.0,0.0,7.0,6.0,1.0,0.0,2.0
3.0,3.0,13.0,1.0,1.0,9.0,0.0,3.0,4.0,2.0
10.0,1.0,13.0,1.0,0.0,7.0,2.0,2.0,4.0,2.0
18.0,4.0,16.0,0.0,0.0,9.0,2.0,3.0,3.0,2.0
1.0,0.0,7.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0
12.0,4.0,16.0,0.0,1.0,4.0,2.0,3.0,0.0,2.0
10.0,4.0,20.0,0.0,0.0,6.0,4.0,1.0,4.0,7.0
3.0,1.0,16.0,2.0,1.0,9.0,4.0,3.0,1.0,2.0
3.0,4.0,7.0,1.0,0.0,2.0,6.0,1.0,0.0,2.0
1.0,1.0,15.0,0.0,0.0,9.0,6.0,3.0,5.0,2.0
10.0,1.0,11.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0
3.0,1.0,18.0,2.0,1.0,9.0,4.0,1.2,4.0,2.0
9.0,0.0,18.0,1.0,6.0,6.0,2.0,0.0,3.0,2.0
10.0,1.0,14.0,1.0,1.0,7.0,4.0,3.0,3.0,2.0
1.0,1.0,18.0,2.0,2.0,7.0,2.0,1.0,2.0,2.0
1.0,4.0,13.0,1.0,0.0,9.0,1.0,0.0,3.0,1.0
10.0,3.0,11.0,1.0,1.0,9.0,0.0,1.0,1.0,2.0
9.0,1.0,8.0,1.0,0.0,7.0,2.0,2.0,5.0,2.0
9.0,4.0,13.0,1.0,1.0,7.0,2.0,0.0,0.0,2.0
